gis_x;gis_y;distrito;barrio;calle;num_finca;color;bateria_linea;num_plazas
442519,3900000000;4474692,5000000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;29;077214010 Verde;Batería;26
442516,1400000000;4474692,9500000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;30;077214010 Verde;Línea;2
442514,3100000000;4474671,2300000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;32;077214010 Verde;Línea;2
442513,4200000000;4474660,1400000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;34;077214010 Verde;Línea;2
442514,6500000000;4474629,6900000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;35;077214010 Verde;Batería;1
442510,9700000000;4474624,9100000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;36;077214010 Verde;Línea;4
442511,1600000000;4474587,3300000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;39;077214010 Verde;Batería;20
442508,6800000000;4474597,8300000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;40;077214010 Verde;Línea;8
442506,3300000000;4474571,0200000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;42;077214010 Verde;Línea;1
442508,5300000000;4474556,4300000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;43;077214010 Verde;Batería;4
442505,4200000000;4474560,2600000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;44;077214010 Verde;Línea;3
442501,0700000000;4474513,1000000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;46;077214010 Verde;Línea;7
442499,4100000000;4474446,6400000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;47;077214010 Verde;Batería;11
442497,4100000000;4474467,1200000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;50;077214010 Verde;Línea;10
442494,2000000000;4474387,5600000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;51;077214010 Verde;Batería;4
442493,0400000000;4474373,1800000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;53;043000255 Azul;Batería;5
442490,6300000000;4474342,5200000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;55;077214010 Verde;Batería;7
442491,2800000000;4474389,2600000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;56;077214010 Verde;Línea;2
442487,5300000000;4474351,1100000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;58;077214010 Verde;Línea;11
442488,4900000000;4474317,3100000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;62;077214010 Verde;Batería;6
442483,8300000000;4474303,2600000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;64;077214010 Verde;Línea;6
442486,9900000000;4474296,0200000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;64;077214010 Verde;Batería;5
442504,8300000000;4474512,3500000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;45 B;077214010 Verde;Batería;8
442502,4000000000;4474480,2900000000;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;45 D;077214010 Verde;Batería;6
442918,2300000000;4474676,6900000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;5;043000255 Azul;Línea;14
442905,4100000000;4474487,3200000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;9;043000255 Azul;Línea;5
442895,9300000000;4474357,9300000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;13;077214010 Verde;Línea;2
442915,9900000000;4474714,3800000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;16;077214010 Verde;Línea;4
442893,4900000000;4474321,7400000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;19;077214010 Verde;Línea;10
442912,9100000000;4474669,3300000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;20;077214010 Verde;Línea;12
442890,5000000000;4474284,2800000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;21;077214010 Verde;Línea;1
442891,2800000000;4474293,4500000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;21;077214010 Verde;Línea;1
442910,0900000000;4474631,3500000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;24;077214010 Verde;Línea;2
442907,8800000000;4474597,5800000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;26;077214010 Verde;Línea;3
442912,2500000000;4474591,7800000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;26;043000255 Azul;Línea;5
442889,2200000000;4474262,8700000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;27;077214010 Verde;Línea;4
442884,6400000000;4474199,1400000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;29;077214010 Verde;Línea;5
442903,6500000000;4474545,0100000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;32;077214010 Verde;Línea;8
442899,0600000000;4474472,9800000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;36;077214010 Verde;Línea;11
442896,5700000000;4474433,7700000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;38;077214010 Verde;Línea;2
442901,9100000000;4474438,0800000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;38;043000255 Azul;Línea;14
442894,9800000000;4474413,6800000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;40;077214010 Verde;Línea;4
442890,6100000000;4474351,5300000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;44;077214010 Verde;Línea;3
442889,4300000000;4474334,6000000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;46;077214010 Verde;Línea;2
442886,5700000000;4474293,7100000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;54;077214010 Verde;Línea;10
442884,0700000000;4474259,8100000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;60;077214010 Verde;Línea;4
442879,8400000000;4474205,3600000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;64;077214010 Verde;Línea;3
442878,3100000000;4474184,3000000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;66;077214010 Verde;Línea;2
442906,4100000000;4474579,3300000000;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;28 B;077214010 Verde;Línea;3
442352,9700000000;4474673,9500000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;11 A;077214010 Verde;Línea;5
442338,6500000000;4474726,8600000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;9;077214010 Verde;Línea;3
442345,3300000000;4474701,7500000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;11;077214010 Verde;Línea;5
442364,4600000000;4474631,2900000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;13;077214010 Verde;Línea;4
442372,4800000000;4474601,1300000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;15;077214010 Verde;Línea;1
442375,4400000000;4474590,0400000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;17;077214010 Verde;Línea;2
442392,8000000000;4474528,7900000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;21;077214010 Verde;Línea;2
442397,2300000000;4474510,4900000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;23;077214010 Verde;Línea;4
442403,5400000000;4474486,1400000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;25;077214010 Verde;Línea;6
442412,3300000000;4474453,2800000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;29;077214010 Verde;Línea;3
442429,7200000000;4474387,5800000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;33;077214010 Verde;Línea;3
442439,4200000000;4474352,5900000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;39;077214010 Verde;Línea;12
442448,9300000000;4474316,9000000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;43;077214010 Verde;Línea;3
442454,1600000000;4474295,3400000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;45;077214010 Verde;Línea;3
442480,5600000000;4474198,0200000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;51;077214010 Verde;Línea;15
442496,8400000000;4474135,9400000000;03  RETIRO;03-04 IBIZA;MENENDEZ PELAYO, AVENIDA, DE;59;077214010 Verde;Línea;9
442405,8600000000;4474549,1100000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;1;077214010 Verde;Batería;5
442411,3400000000;4474545,4500000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;2;077214010 Verde;Línea;2
442402,3500000000;4474546,0900000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;2;077214010 Verde;Línea;2
442461,3300000000;4474541,4300000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;8;077214010 Verde;Línea;11
442455,5600000000;4474545,4800000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;8;077214010 Verde;Batería;25
442492,4100000000;4474539,1800000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;12;077214010 Verde;Línea;1
442523,9100000000;4474540,7900000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;13;077214010 Verde;Batería;3
442523,4100000000;4474537,0700000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;13;077214010 Verde;Línea;2
442550,2100000000;4474535,2300000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;14;077214010 Verde;Línea;1
442548,2200000000;4474539,0900000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;14;077214010 Verde;Batería;3
442535,5700000000;4474539,9200000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;15;077214010 Verde;Batería;1
442566,1100000000;4474534,2700000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;16;077214010 Verde;Línea;3
442585,0300000000;4474533,1800000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;18;077214010 Verde;Línea;1
442573,7400000000;4474537,5600000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;21;077214010 Verde;Batería;10
442663,1600000000;4474527,4600000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;26;077214010 Verde;Línea;3
442675,9600000000;4474530,1900000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;29;077214010 Verde;Batería;10
442711,4500000000;4474524,0800000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;30;077214010 Verde;Línea;16
442757,7000000000;4474520,8600000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;34;077214010 Verde;Línea;3
442730,1600000000;4474526,4800000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;35;077214010 Verde;Batería;25
442804,5300000000;4474517,4600000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;36;077214010 Verde;Línea;8
442793,3200000000;4474521,9600000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;39;077214010 Verde;Batería;4
442845,0300000000;4474514,7500000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;40;077214010 Verde;Línea;7
442838,5100000000;4474519,0400000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;43;077214010 Verde;Batería;22
442886,9700000000;4474515,5400000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;44;077214010 Verde;Batería;5
442883,2200000000;4474512,3100000000;03  RETIRO;03-04 IBIZA;MENORCA, CALLE, DE;44;077214010 Verde;Línea;4
442636,3900000000;4474604,6200000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;42;077214010 Verde;Línea;3
442635,3700000000;4474588,2500000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;44;043000255 Azul;Línea;3
442634,0000000000;4474568,0100000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;48;043000255 Azul;Línea;5
442624,1000000000;4474222,9100000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;63;077214010 Verde;Línea;2
442620,9800000000;4474365,9800000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;68;043000255 Azul;Línea;4
442619,6000000000;4474154,3500000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;69;043000255 Azul;Línea;1
442618,8500000000;4474143,6000000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;71;043000255 Azul;Línea;3
442617,7900000000;4474321,9100000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;72;077214010 Verde;Línea;10
442615,3500000000;4474289,2900000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;74;043000255 Azul;Línea;3
442610,7200000000;4474213,2200000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;78;077214010 Verde;Línea;1
442610,0400000000;4474199,7200000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;80;043000255 Azul;Línea;1
442609,2200000000;4474189,0300000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;82;043000255 Azul;Línea;3
442607,4700000000;4474162,3500000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;84;043000255 Azul;Línea;3
442606,3500000000;4474147,2200000000;03  RETIRO;03-04 IBIZA;NARVAEZ, CALLE, DE;86;043000255 Azul;Línea;3
442374,1100000000;4474778,7600000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;6;077214010 Verde;Línea;3
442387,4500000000;4474777,8900000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;6;077214010 Verde;Línea;2
442455,7000000000;4474772,7500000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;8;077214010 Verde;Línea;2
442508,6600000000;4474768,8900000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;14;077214010 Verde;Línea;2
442543,9700000000;4474766,7700000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;16;077214010 Verde;Línea;1
442577,6100000000;4474764,0800000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;20;077214010 Verde;Línea;2
442588,0300000000;4474763,3600000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;20;077214010 Verde;Línea;2
442679,8600000000;4474756,7600000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;26;077214010 Verde;Línea;2
442745,1100000000;4474752,2300000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;32;077214010 Verde;Línea;5
442766,5200000000;4474750,6200000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;34;077214010 Verde;Línea;3
442838,5300000000;4474745,7000000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;42;077214010 Verde;Línea;11
442884,4600000000;4474742,2800000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;46;043000255 Azul;Línea;2
442977,4200000000;4474735,6700000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;48;043000255 Azul;Línea;3
443049,8200000000;4474730,1800000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;50;081209246 Alta Rotación;Línea;7
443144,9700000000;4474723,5500000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;52;081209246 Alta Rotación;Línea;4
443167,7200000000;4474721,7400000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;52;081209246 Alta Rotación;Línea;2
443191,1000000000;4474719,9400000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;61;081209246 Alta Rotación;Línea;4
442556,5300000000;4474765,9300000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;18 B;077214010 Verde;Línea;2
442599,6600000000;4474762,5200000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;22 B;077214010 Verde;Línea;2
442427,5000000000;4474774,8800000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;6 B;077214010 Verde;Línea;2
443105,8100000000;4474726,2000000000;03  RETIRO;03-04 IBIZA;O'DONNELL, CALLE, DE;S/N;081209246 Alta Rotación;Línea;4
441367,8400000000;4474024,6500000000;03  RETIRO;03-05 JERÓNIMOS;ACADEMIA, CALLE, DE LA;1;077214010 Verde;Línea;8
441400,5500000000;4474024,4300000000;03  RETIRO;03-05 JERÓNIMOS;ACADEMIA, CALLE, DE LA;1;077214010 Verde;Línea;4
441379,3100000000;4474018,7700000000;03  RETIRO;03-05 JERÓNIMOS;ACADEMIA, CALLE, DE LA;2;077214010 Verde;Línea;12
441441,5500000000;4474024,3900000000;03  RETIRO;03-05 JERÓNIMOS;ACADEMIA, CALLE, DE LA;3;077214010 Verde;Línea;1
441450,2300000000;4474017,8000000000;03  RETIRO;03-05 JERÓNIMOS;ACADEMIA, CALLE, DE LA;4;077214010 Verde;Batería;10
441461,6700000000;4474023,9300000000;03  RETIRO;03-05 JERÓNIMOS;ACADEMIA, CALLE, DE LA;5;077214010 Verde;Línea;3
441478,8600000000;4474018,0400000000;03  RETIRO;03-05 JERÓNIMOS;ACADEMIA, CALLE, DE LA;6;077214010 Verde;Batería;4
441484,9800000000;4474023,8100000000;03  RETIRO;03-05 JERÓNIMOS;ACADEMIA, CALLE, DE LA;7;077214010 Verde;Línea;4
441510,3500000000;4474017,9600000000;03  RETIRO;03-05 JERÓNIMOS;ACADEMIA, CALLE, DE LA;10;077214010 Verde;Batería;15
441510,3500000000;4474023,6000000000;03  RETIRO;03-05 JERÓNIMOS;ACADEMIA, CALLE, DE LA;11;077214010 Verde;Línea;3
441524,9100000000;4474023,5000000000;03  RETIRO;03-05 JERÓNIMOS;ACADEMIA, CALLE, DE LA;11;077214010 Verde;Línea;2
442043,9600000000;4473217,3000000000;03  RETIRO;03-05 JERÓNIMOS;AGUSTIN QUEROL, CALLE, DE;5;077214010 Verde;Línea;1
442060,5300000000;4473220,7800000000;03  RETIRO;03-05 JERÓNIMOS;AGUSTIN QUEROL, CALLE, DE;9;077214010 Verde;Línea;2
442085,7800000000;4473225,8500000000;03  RETIRO;03-05 JERÓNIMOS;AGUSTIN QUEROL, CALLE, DE;13;077214010 Verde;Línea;4
442064,1600000000;4473216,2700000000;03  RETIRO;03-05 JERÓNIMOS;AGUSTIN QUEROL, CALLE, DE;9 B;077214010 Verde;Línea;14
441354,8700000000;4473869,4600000000;03  RETIRO;03-05 JERÓNIMOS;ALBERTO BOSCH, CALLE, DE;2;077214010 Verde;Batería;6
441382,3700000000;4473870,3800000000;03  RETIRO;03-05 JERÓNIMOS;ALBERTO BOSCH, CALLE, DE;4;077214010 Verde;Batería;11
441393,9000000000;4473874,8600000000;03  RETIRO;03-05 JERÓNIMOS;ALBERTO BOSCH, CALLE, DE;5;077214010 Verde;Línea;11
441410,4400000000;4473871,2900000000;03  RETIRO;03-05 JERÓNIMOS;ALBERTO BOSCH, CALLE, DE;6;077214010 Verde;Batería;6
441452,1600000000;4473877,5400000000;03  RETIRO;03-05 JERÓNIMOS;ALBERTO BOSCH, CALLE, DE;9;077214010 Verde;Línea;4
441467,9100000000;4473871,5300000000;03  RETIRO;03-05 JERÓNIMOS;ALBERTO BOSCH, CALLE, DE;10;077214010 Verde;Batería;20
441476,8600000000;4473877,9100000000;03  RETIRO;03-05 JERÓNIMOS;ALBERTO BOSCH, CALLE, DE;11;077214010 Verde;Línea;3
441500,3600000000;4473872,3300000000;03  RETIRO;03-05 JERÓNIMOS;ALBERTO BOSCH, CALLE, DE;14;077214010 Verde;Batería;4
441522,7400000000;4473872,8300000000;03  RETIRO;03-05 JERÓNIMOS;ALBERTO BOSCH, CALLE, DE;16;077214010 Verde;Batería;7
441512,0200000000;4473879,3900000000;03  RETIRO;03-05 JERÓNIMOS;ALBERTO BOSCH, CALLE, DE;17;077214010 Verde;Línea;6
441423,2600000000;4474516,4400000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;1;043000255 Azul;Línea;1
441419,1600000000;4474522,2000000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;1;077214010 Verde;Batería;6
441419,0700000000;4474539,2000000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;2;043000255 Azul;Batería;6
441423,5000000000;4474498,0500000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;4;043000255 Azul;Línea;4
441423,5400000000;4474447,6000000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;5;077214010 Verde;Línea;8
441423,5400000000;4474416,6900000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;7;077214010 Verde;Línea;4
441419,4200000000;4474437,7300000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;8;077214010 Verde;Batería;18
441424,2000000000;4474355,7200000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;9;077214010 Verde;Línea;7
441419,9900000000;4474365,1400000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;10;077214010 Verde;Batería;4
441420,1100000000;4474350,9300000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;10;077214010 Verde;Batería;7
441424,2800000000;4474326,8500000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;11;077214010 Verde;Línea;4
441420,1600000000;4474327,3500000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;12;077214010 Verde;Batería;9
441425,2400000000;4474279,3800000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;13;077214010 Verde;Línea;3
441425,2600000000;4474256,3900000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;15;077214010 Verde;Línea;4
441421,0400000000;4474269,1800000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XI, CALLE, DE;16;077214010 Verde;Batería;22
441556,4100000000;4474500,4500000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;2;077214010 Verde;Línea;2
441574,2900000000;4473421,5500000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;3;077214010 Verde;Línea;1
441552,7000000000;4474449,4500000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;6;077214010 Verde;Línea;3
441576,6300000000;4473342,7900000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;7;077214010 Verde;Línea;22
441551,3600000000;4474431,5300000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;8;077214010 Verde;Línea;4
441578,0100000000;4473272,0700000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;9;077214010 Verde;Línea;4
441549,4900000000;4474406,7600000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;12;077214010 Verde;Línea;3
441543,7200000000;4474324,0400000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;16;077214010 Verde;Línea;1
441544,6600000000;4474338,0400000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;16;077214010 Verde;Línea;2
441605,1600000000;4473248,9900000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;17;077214010 Verde;Batería;3
441591,8200000000;4473250,0100000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;17;077214010 Verde;Batería;3
441599,4900000000;4473253,5100000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;17;077214010 Verde;Batería;8
441577,1800000000;4473240,8400000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;17;077214010 Verde;Línea;1
441576,7700000000;4473222,0900000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;19;077214010 Verde;Línea;1
441539,0800000000;4474267,9700000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;20;077214010 Verde;Línea;3
441537,5900000000;4474180,8500000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;22;077214010 Verde;Línea;5
441539,2000000000;4474117,2200000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;26;077214010 Verde;Línea;2
441539,1100000000;4474130,8900000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;26;077214010 Verde;Línea;2
441541,5300000000;4473990,6800000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;32;077214010 Verde;Línea;3
441542,3600000000;4473959,7200000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;34;077214010 Verde;Línea;5
441543,9900000000;4473902,9100000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;36;077214010 Verde;Línea;4
441544,5700000000;4473857,9300000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;40;077214010 Verde;Línea;2
441545,0600000000;4473828,7600000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;44;077214010 Verde;Línea;3
441547,2000000000;4473757,4900000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;48;077214010 Verde;Línea;4
441547,5300000000;4473738,4500000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;50;043000255 Azul;Línea;1
441547,3000000000;4473721,2800000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;52;043000255 Azul;Línea;3
441555,4700000000;4473376,6000000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;58;077214010 Verde;Línea;3
441555,9800000000;4473350,3600000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;60;077214010 Verde;Línea;4
441556,5300000000;4473320,8500000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;62;077214010 Verde;Línea;7
441557,1500000000;4473286,9300000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;64;077214010 Verde;Línea;5
441557,8800000000;4473251,6000000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;68;077214010 Verde;Línea;6
441549,6800000000;4473612,4500000000;03  RETIRO;03-05 JERÓNIMOS;ALFONSO XII, CALLE, DE;S/N;043000255 Azul;Línea;40
442120,0700000000;4473181,8600000000;03  RETIRO;03-05 JERÓNIMOS;ANDRES TORREJON, CALLE, DE;13;077214010 Verde;Línea;4
